scientificName,decimalLatitude,decimalLongitude,eventDate,datasetKey
"Phylloscopus collybita (Vieillot, 1817)",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Certhia familiaris Linnaeus, 1758",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Periparus ater (Linnaeus, 1758)",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Motacilla alba Linnaeus, 1758",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Buteo buteo (Linnaeus, 1758)",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus corax Linnaeus, 1758",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus merula Linnaeus, 1758",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Motacilla cinerea Tunstall, 1771",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Regulus regulus (Linnaeus, 1758)",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Pyrrhula pyrrhula (Linnaeus, 1758)",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Pica pica (Linnaeus, 1758)",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus philomelos C.L.Brehm, 1831",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Prunella modularis (Linnaeus, 1758)",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Troglodytes troglodytes (Linnaeus, 1758)",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Anthus pratensis (Linnaeus, 1758)",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Chroicocephalus ridibundus (Linnaeus, 1766)",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus viscivorus Linnaeus, 1758",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus argentatus Pontoppidan, 1763",52.651924,-2.386542,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus marinus Linnaeus, 1758",52.771694,-2.380104,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Sturnus vulgaris Linnaeus, 1758",52.771694,-2.380104,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fulica atra Linnaeus, 1758",52.771694,-2.380104,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Erithacus rubecula (Linnaeus, 1758)",52.771694,-2.380104,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Parus major Linnaeus, 1758",52.771694,-2.380104,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fringilla coelebs Linnaeus, 1758",52.771694,-2.380104,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Passer domesticus (Linnaeus, 1758)",52.771694,-2.380104,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus merula Linnaeus, 1758",52.771694,-2.380104,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Motacilla cinerea Tunstall, 1771",52.771694,-2.380104,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus monedula Linnaeus, 1758",52.771694,-2.380104,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cyanistes caeruleus (Linnaeus, 1758)",52.771694,-2.380104,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Branta canadensis (Linnaeus, 1758)",52.771694,-2.380104,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aythya fuligula (Linnaeus, 1758)",52.681168,-2.409954,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus argentatus Pontoppidan, 1763",52.681168,-2.409954,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus marinus Linnaeus, 1758",52.681168,-2.409954,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus cachinnans Pallas, 1811",52.681168,-2.409954,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aythya ferina (Linnaeus, 1758)",52.681168,-2.409954,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Mareca penelope (Linnaeus, 1758)",52.681168,-2.409954,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Chroicocephalus ridibundus (Linnaeus, 1766)",52.681168,-2.409954,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cygnus olor (J.F.Gmelin, 1789)",52.681168,-2.409954,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Anas platyrhynchos Linnaeus, 1758",52.681168,-2.409954,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus fuscus Linnaeus, 1758",52.681168,-2.409954,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus michahellis J.F.Naumann, 1840",52.681168,-2.409954,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Podiceps cristatus (Linnaeus, 1758)",52.681168,-2.409954,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fulica atra Linnaeus, 1758",52.681168,-2.409954,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Gallinula chloropus (Linnaeus, 1758)",52.681168,-2.409954,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Erithacus rubecula (Linnaeus, 1758)",52.71462,-2.543589,2023-01-27,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus merula Linnaeus, 1758",52.71462,-2.543589,2023-01-27,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Parus major Linnaeus, 1758",52.71462,-2.543589,2023-01-27,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Troglodytes troglodytes (Linnaeus, 1758)",52.71462,-2.543589,2023-01-27,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.71462,-2.543589,2023-01-27,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus philomelos C.L.Brehm, 1831",52.71462,-2.543589,2023-01-27,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Pica pica (Linnaeus, 1758)",52.71462,-2.543589,2023-01-27,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Carduelis carduelis (Linnaeus, 1758)",52.71462,-2.543589,2023-01-27,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cyanistes caeruleus (Linnaeus, 1758)",52.71462,-2.543589,2023-01-27,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus monedula Linnaeus, 1758",52.71462,-2.543589,2023-01-27,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus philomelos C.L.Brehm, 1831",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Falco tinnunculus Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Linaria cannabina (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Chroicocephalus ridibundus (Linnaeus, 1766)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Emberiza schoeniclus (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Branta canadensis (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Saxicola rubicola (Linnaeus, 1766)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Sitta europaea Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Streptopelia decaocto (Frivaldszky, 1838)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus viscivorus Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Prunella modularis (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Anser anser (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fulica atra Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Troglodytes troglodytes (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Garrulus glandarius (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Anthus pratensis (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fringilla coelebs Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Motacilla cinerea Tunstall, 1771",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus corone Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aegithalos caudatus (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cyanistes caeruleus (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus monedula Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Parus major Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus frugilegus Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Emberiza citrinella Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Dendrocopos major (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Sturnus vulgaris Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Erithacus rubecula (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Motacilla alba Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Accipiter nisus (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Milvus milvus (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Certhia familiaris Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Alauda arvensis Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Emberiza calandra Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Spinus spinus (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Gallinula chloropus (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Anas platyrhynchos Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba oenas Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus pilaris Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Pica pica (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Passer domesticus (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Phasianus colchicus Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus argentatus Pontoppidan, 1763",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus iliacus Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Buteo buteo (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Carduelis carduelis (Linnaeus, 1758)",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus fuscus Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus merula Linnaeus, 1758",52.71625,-2.56069,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Anas platyrhynchos Linnaeus, 1758",52.771423,-2.386046,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus merula Linnaeus, 1758",52.771423,-2.386046,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus corone Linnaeus, 1758",52.771423,-2.386046,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cygnus olor (J.F.Gmelin, 1789)",52.771423,-2.386046,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Gallinula chloropus (Linnaeus, 1758)",52.771423,-2.386046,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.771423,-2.386046,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus argentatus Pontoppidan, 1763",52.771423,-2.386046,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Passer domesticus (Linnaeus, 1758)",52.771423,-2.386046,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Chroicocephalus ridibundus (Linnaeus, 1766)",52.771423,-2.386046,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Carduelis carduelis (Linnaeus, 1758)",52.771423,-2.386046,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Parus major Linnaeus, 1758",52.771423,-2.386046,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Erithacus rubecula (Linnaeus, 1758)",52.771423,-2.386046,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus monedula Linnaeus, 1758",52.771423,-2.386046,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fulica atra Linnaeus, 1758",52.771423,-2.386046,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Pica pica (Linnaeus, 1758)",52.771423,-2.386046,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cyanistes caeruleus (Linnaeus, 1758)",52.771423,-2.386046,2023-01-29,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Passer domesticus (Linnaeus, 1758)",52.771835,-2.426561,2023-01-30,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus monedula Linnaeus, 1758",52.771835,-2.426561,2023-01-30,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.771835,-2.426561,2023-01-30,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aegithalos caudatus (Linnaeus, 1758)",52.771835,-2.426561,2023-01-30,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus corone Linnaeus, 1758",52.771835,-2.426561,2023-01-30,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Branta canadensis (Linnaeus, 1758)",52.71462,-2.543589,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus philomelos C.L.Brehm, 1831",52.71462,-2.543589,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Erithacus rubecula (Linnaeus, 1758)",52.71462,-2.543589,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus monedula Linnaeus, 1758",52.71462,-2.543589,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cyanistes caeruleus (Linnaeus, 1758)",52.71462,-2.543589,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Passer domesticus (Linnaeus, 1758)",52.71462,-2.543589,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Streptopelia decaocto (Frivaldszky, 1838)",52.71462,-2.543589,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Parus major Linnaeus, 1758",52.71462,-2.543589,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fringilla coelebs Linnaeus, 1758",52.71462,-2.543589,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.71462,-2.543589,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Prunella modularis (Linnaeus, 1758)",52.71462,-2.543589,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus merula Linnaeus, 1758",52.71462,-2.543589,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Pica pica (Linnaeus, 1758)",52.71462,-2.543589,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Carduelis carduelis (Linnaeus, 1758)",52.71462,-2.543589,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Troglodytes troglodytes (Linnaeus, 1758)",52.71462,-2.543589,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Sitta europaea Linnaeus, 1758",52.71462,-2.543589,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Chloris chloris (Linnaeus, 1758)",52.71462,-2.543589,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus argentatus Pontoppidan, 1763",52.771835,-2.426561,2023-01-30,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Motacilla cinerea Tunstall, 1771",52.771835,-2.426561,2023-01-30,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Sturnus vulgaris Linnaeus, 1758",52.771694,-2.380104,2023-01-31,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Passer domesticus (Linnaeus, 1758)",52.771694,-2.380104,2023-01-31,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Chroicocephalus ridibundus (Linnaeus, 1766)",52.771694,-2.380104,2023-01-31,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus corone Linnaeus, 1758",52.771694,-2.380104,2023-01-31,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.771694,-2.380104,2023-01-31,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Branta canadensis (Linnaeus, 1758)",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Troglodytes troglodytes (Linnaeus, 1758)",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Corvus corone Linnaeus, 1758",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Gallinula chloropus (Linnaeus, 1758)",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus merula Linnaeus, 1758",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Pica pica (Linnaeus, 1758)",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Columba palumbus Linnaeus, 1758",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Carduelis carduelis (Linnaeus, 1758)",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Mergus merganser Linnaeus, 1758",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Erithacus rubecula (Linnaeus, 1758)",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fulica atra Linnaeus, 1758",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Ardea cinerea Linnaeus, 1758",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Chloris chloris (Linnaeus, 1758)",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus iliacus Linnaeus, 1758",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cygnus olor (J.F.Gmelin, 1789)",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Chroicocephalus ridibundus (Linnaeus, 1766)",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cyanistes caeruleus (Linnaeus, 1758)",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aegithalos caudatus (Linnaeus, 1758)",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus fuscus Linnaeus, 1758",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Streptopelia decaocto (Frivaldszky, 1838)",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Parus major Linnaeus, 1758",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Phalacrocorax carbo (Linnaeus, 1758)",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Turdus philomelos C.L.Brehm, 1831",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Anas platyrhynchos Linnaeus, 1758",52.71291,-2.534134,2023-01-15,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fulica atra Linnaeus, 1758",52.703575,-2.461953,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Chroicocephalus ridibundus (Linnaeus, 1766)",52.703575,-2.461953,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Fulica atra Linnaeus, 1758",52.70921,-2.46387,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus michahellis J.F.Naumann, 1840",52.70921,-2.46387,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Gallinula chloropus (Linnaeus, 1758)",52.70921,-2.46387,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Chroicocephalus ridibundus (Linnaeus, 1766)",52.70921,-2.46387,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cygnus atratus (Latham, 1790)",52.70921,-2.46387,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Podiceps cristatus (Linnaeus, 1758)",52.70921,-2.46387,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Anas platyrhynchos Linnaeus, 1758",52.70921,-2.46387,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus argentatus Pontoppidan, 1763",52.70921,-2.46387,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Cygnus olor (J.F.Gmelin, 1789)",52.70921,-2.46387,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Phalacrocorax carbo (Linnaeus, 1758)",52.703575,-2.461953,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Gallinula chloropus (Linnaeus, 1758)",52.703575,-2.461953,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aythya fuligula (Linnaeus, 1758)",52.703575,-2.461953,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Anser anser (Linnaeus, 1758)",52.703575,-2.461953,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Podiceps cristatus (Linnaeus, 1758)",52.703575,-2.461953,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Anas platyrhynchos Linnaeus, 1758",52.703575,-2.461953,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus fuscus Linnaeus, 1758",52.703575,-2.461953,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Branta canadensis (Linnaeus, 1758)",52.703575,-2.461953,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Aythya fuligula (Linnaeus, 1758)",52.70921,-2.46387,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Larus fuscus Linnaeus, 1758",52.70921,-2.46387,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Mareca penelope (Linnaeus, 1758)",52.70921,-2.46387,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Spatula clypeata (Linnaeus, 1758)",52.70921,-2.46387,2023-01-22,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Anas crecca Linnaeus, 1758",52.779095,-2.326977,2023-01-02,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Anser anser (Linnaeus, 1758)",52.689552,-2.549016,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Anser anser (Linnaeus, 1758)",52.689552,-2.549016,2023-01-28,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
"Podiceps cristatus (Linnaeus, 1758)",52.718371,-2.514532,2023-02-28T11:05:41.475Z,6ff8b3b0-ef0f-4f79-a310-5a5615c6aa0b
"Columba oenas Linnaeus, 1758",52.714325,-2.510107,2023-02-28T11:53:17.239Z,6ff8b3b0-ef0f-4f79-a310-5a5615c6aa0b
"Turdus merula Linnaeus, 1758",52.718344,-2.514628,2023-02-28T11:04:49.716Z,6ff8b3b0-ef0f-4f79-a310-5a5615c6aa0b
"Dendrocopos major (Linnaeus, 1758)",52.735605,-2.403727,2023-02-08T12:14:26Z,50c9509d-22c7-4a22-a47d-8c48425ef4a7
"Accipiter nisus (Linnaeus, 1758)",52.770247,-2.400545,2023-02-06T13:55Z,50c9509d-22c7-4a22-a47d-8c48425ef4a7
